FLIR_ID_Year,FLIR_ID,site,date,year,time,survey_time,photo_type,determined_usage,water,air_temperature_c,humidity,microhabitat_type,distance_from_object_m,meter_marker,marker_number,direction,record_id,latitude.x,longitude.x,latitude.y,longitude.y,observer,FLIR_ID_Date,Notes
FLIR3783_2025,FLIR3783,Wood Lab Pond,4/15/25,4576,22:54,Night,transect,good,n,3.2,93.5,NA,1.48,7,NA,East,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56811447,-80.45158743,41.5686218,-80.45187478,Myah Madril,FLIR3783_2025-04,
FLIR3785_2025,FLIR3785,Wood Lab Pond,4/15/25,4576,22:54,Night,transect,good,n,3.2,93.5,NA,1.5,7,NA,West,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56812278,-80.45156565,41.5686218,-80.45187478,Myah Madril,FLIR3785_2025-04,
FLIR3787_2025,FLIR3787,Wood Lab Pond,4/15/25,4576,22:55,Night,transect,good,n,3.2,93.5,NA,1.52,8,NA,North,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56813708,-80.4515492,41.5686218,-80.45187478,Myah Madril,FLIR3787_2025-04,
FLIR3789_2025,FLIR3789,Wood Lab Pond,4/15/25,4576,22:55,Night,transect,good,n,3.2,93.5,NA,1.51,8,NA,South,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56816147,-80.45166209,41.5686218,-80.45187478,Myah Madril,FLIR3789_2025-04,
FLIR3791_2025,FLIR3791,Wood Lab Pond,4/15/25,4576,22:55,Night,transect,good,n,3.2,93.5,NA,1.5,8,NA,East,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56818767,-80.45172877,41.5686218,-80.45187478,Myah Madril,FLIR3791_2025-04,
FLIR3793_2025,FLIR3793,Wood Lab Pond,4/15/25,4576,22:55,Night,transect,good,n,3.2,93.5,NA,1.53,8,NA,West,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56818271,-80.45172633,41.5686218,-80.45187478,Myah Madril,FLIR3793_2025-04,
FLIR3797_2025,FLIR3797,Wood Lab Pond,4/15/25,4576,22:58,Night,transect,good,n,3.2,93.5,NA,1.49,9,NA,North,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56821926,-80.45167755,41.5686218,-80.45187478,Myah Madril,FLIR3797_2025-04,
FLIR3799_2025,FLIR3799,Wood Lab Pond,4/15/25,4576,22:58,Night,transect,good,y,3.2,93.5,NA,1.54,9,NA,South,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56819544,-80.45164815,41.5686218,-80.45187478,Myah Madril,FLIR3799_2025-04,
FLIR3801_2025,FLIR3801,Wood Lab Pond,4/15/25,4576,22:58,Night,transect,good,y,3.2,93.5,NA,1.55,9,NA,East,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56819316,-80.451638,41.5686218,-80.45187478,Myah Madril,FLIR3801_2025-04,
FLIR3803_2025,FLIR3803,Wood Lab Pond,4/15/25,4576,22:58,Night,transect,good,n,3.2,93.5,NA,1.5,9,NA,West,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56816108,-80.45163858,41.5686218,-80.45187478,Myah Madril,FLIR3803_2025-04,
FLIR3805_2025,FLIR3805,Wood Lab Pond,4/15/25,4576,22:59,Night,transect,good,y,3.2,93.5,NA,1.49,10,NA,North,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56816941,-80.45164807,41.5686218,-80.45187478,Myah Madril,FLIR3805_2025-04,
FLIR3809_2025,FLIR3809,Wood Lab Pond,4/15/25,4576,22:59,Night,transect,good,y,3.2,93.5,NA,1.51,10,NA,South,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56812403,-80.45162996,41.5686218,-80.45187478,Myah Madril,FLIR3809_2025-04,
FLIR3811_2025,FLIR3811,Wood Lab Pond,4/15/25,4576,22:59,Night,transect,good,y,3.2,93.5,NA,1.51,10,NA,East,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56810028,-80.45162997,41.5686218,-80.45187478,Myah Madril,FLIR3811_2025-04,
FLIR3813_2025,FLIR3813,Wood Lab Pond,4/15/25,4576,22:59,Night,transect,good,n,3.2,93.5,NA,1.48,10,NA,West,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56807967,-80.45161001,41.5686218,-80.45187478,Myah Madril,FLIR3813_2025-04,
FLIR3621_2025,FLIR3621,Admin Pond,4/14/25,4576,22:37,Night,transect,good,y,16,39.5,NA,1.53,0,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64202587,-80.42898364,41.6419837,-80.42889748,Rachel Verdi,FLIR3621_2025-04,
FLIR3623_2025,FLIR3623,Admin Pond,4/14/25,4576,22:38,Night,transect,good,y,16,39.5,NA,1.5,0,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200517,-80.42902985,41.6419837,-80.42889748,Rachel Verdi,FLIR3623_2025-04,
FLIR3625_2025,FLIR3625,Admin Pond,4/14/25,4576,22:38,Night,transect,good,y,16,39.5,NA,1.57,0,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64204388,-80.42889257,41.6419837,-80.42889748,Rachel Verdi,FLIR3625_2025-04,
FLIR3627_2025,FLIR3627,Admin Pond,4/14/25,4576,22:38,Night,transect,good,y,16,39.5,NA,1.51,0,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64206449,-80.42890568,41.6419837,-80.42889748,Rachel Verdi,FLIR3627_2025-04,
FLIR3629_2025,FLIR3629,Admin Pond,4/14/25,4576,22:39,Night,transect,good,y,16,39.5,NA,1.51,1,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64205764,-80.42891162,41.6419837,-80.42889748,Rachel Verdi,FLIR3629_2025-04,
FLIR3631_2025,FLIR3631,Admin Pond,4/14/25,4576,22:39,Night,transect,good,y,16,39.5,NA,1.49,1,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.642022,-80.42900213,41.6419837,-80.42889748,Rachel Verdi,FLIR3631_2025-04,
FLIR3633_2025,FLIR3633,Admin Pond,4/14/25,4576,22:40,Night,transect,good,y,16,39.5,NA,1.51,1,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64202526,-80.42901364,41.6419837,-80.42889748,Rachel Verdi,FLIR3633_2025-04,
FLIR3635_2025,FLIR3635,Admin Pond,4/14/25,4576,22:40,Night,transect,good,n,16,39.5,NA,1.53,1,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64203325,-80.42904994,41.6419837,-80.42889748,Rachel Verdi,FLIR3635_2025-04,
FLIR3637_2025,FLIR3637,Admin Pond,4/14/25,4576,22:40,Night,transect,good,y,16,39.5,NA,1.44,2,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64203161,-80.42903546,41.6419837,-80.42889748,Rachel Verdi,FLIR3637_2025-04,
FLIR3639_2025,FLIR3639,Admin Pond,4/14/25,4576,22:41,Night,transect,good,n,16,39.5,NA,1.47,2,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.641997,-80.42903885,41.6419837,-80.42889748,Rachel Verdi,FLIR3639_2025-04,
FLIR3641_2025,FLIR3641,Admin Pond,4/14/25,4576,22:41,Night,transect,good,y,16,39.5,NA,1.49,2,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64198807,-80.42904085,41.6419837,-80.42889748,Rachel Verdi,FLIR3641_2025-04,
FLIR3643_2025,FLIR3643,Admin Pond,4/14/25,4576,22:41,Night,transect,good,n,16,39.5,NA,1.5,2,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64198264,-80.42904304,41.6419837,-80.42889748,Rachel Verdi,FLIR3643_2025-04,
FLIR3645_2025,FLIR3645,Admin Pond,4/14/25,4576,22:42,Night,transect,good,n,16,39.5,NA,1.56,3,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.6419683,-80.42897697,41.6419837,-80.42889748,Rachel Verdi,FLIR3645_2025-04,
FLIR3647_2025,FLIR3647,Admin Pond,4/14/25,4576,22:42,Night,transect,good,n,16,39.5,NA,1.55,3,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64196067,-80.42903973,41.6419837,-80.42889748,Rachel Verdi,FLIR3647_2025-04,
FLIR3649_2025,FLIR3649,Admin Pond,4/14/25,4576,22:43,Night,transect,good,y,16,39.5,NA,1.5,3,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64196365,-80.4290172,41.6419837,-80.42889748,Rachel Verdi,FLIR3649_2025-04,
FLIR3651_2025,FLIR3651,Admin Pond,4/14/25,4576,22:43,Night,transect,good,n,16,39.5,NA,1.53,3,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64197317,-80.42901811,41.6419837,-80.42889748,Rachel Verdi,FLIR3651_2025-04,
FLIR3653_2025,FLIR3653,Admin Pond,4/14/25,4576,22:43,Night,transect,good,y,16,39.5,NA,1.53,4,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64197862,-80.42898107,41.6419837,-80.42889748,Rachel Verdi,FLIR3653_2025-04,
FLIR3655_2025,FLIR3655,Admin Pond,4/14/25,4576,22:44,Night,transect,good,n,16,39.5,NA,1.53,4,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64198465,-80.42897156,41.6419837,-80.42889748,Rachel Verdi,FLIR3655_2025-04,
FLIR3657_2025,FLIR3657,Admin Pond,4/14/25,4576,22:44,Night,transect,good,y,16,39.5,NA,1.51,4,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64197499,-80.42899627,41.6419837,-80.42889748,Rachel Verdi,FLIR3657_2025-04,
FLIR3659_2025,FLIR3659,Admin Pond,4/14/25,4576,22:44,Night,transect,good,n,16,39.5,NA,1.52,4,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64196904,-80.42899399,41.6419837,-80.42889748,Rachel Verdi,FLIR3659_2025-04,
FLIR3661_2025,FLIR3661,Admin Pond,4/14/25,4576,22:44,Night,transect,good,y,16,39.5,NA,1.48,5,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64196233,-80.42897279,41.6419837,-80.42889748,Rachel Verdi,FLIR3661_2025-04,
FLIR3663_2025,FLIR3663,Admin Pond,4/14/25,4576,22:44,Night,transect,good,n,16,39.5,NA,1.5,5,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64198877,-80.42902894,41.6419837,-80.42889748,Rachel Verdi,FLIR3663_2025-04,
FLIR3665_2025,FLIR3665,Admin Pond,4/14/25,4576,22:45,Night,transect,good,y,16,39.5,NA,1.54,5,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64199544,-80.42901014,41.6419837,-80.42889748,Rachel Verdi,FLIR3665_2025-04,
FLIR3667_2025,FLIR3667,Admin Pond,4/14/25,4576,22:45,Night,transect,good,n,16,39.5,NA,1.52,5,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200589,-80.42903374,41.6419837,-80.42889748,Rachel Verdi,FLIR3667_2025-04,
FLIR3669_2025,FLIR3669,Admin Pond,4/14/25,4576,22:45,Night,transect,good,y,16,39.5,NA,1.56,6,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200062,-80.42904054,41.6419837,-80.42889748,Rachel Verdi,FLIR3669_2025-04,
FLIR3671_2025,FLIR3671,Admin Pond,4/14/25,4576,22:45,Night,transect,good,n,16,39.5,NA,1.5,6,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200545,-80.42903991,41.6419837,-80.42889748,Rachel Verdi,FLIR3671_2025-04,
FLIR3673_2025,FLIR3673,Admin Pond,4/14/25,4576,22:46,Night,transect,good,y,16,39.5,NA,1.48,6,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200539,-80.42904861,41.6419837,-80.42889748,Rachel Verdi,FLIR3673_2025-04,
FLIR3675_2025,FLIR3675,Admin Pond,4/14/25,4576,22:46,Night,transect,good,n,16,39.5,NA,1.49,6,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200778,-80.42900993,41.6419837,-80.42889748,Rachel Verdi,FLIR3675_2025-04,
FLIR3677_2025,FLIR3677,Admin Pond,4/14/25,4576,22:46,Night,transect,good,y,16,39.5,NA,1.51,7,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64201527,-80.42901288,41.6419837,-80.42889748,Rachel Verdi,FLIR3677_2025-04,
FLIR3679_2025,FLIR3679,Admin Pond,4/14/25,4576,22:46,Night,transect,good,n,16,39.5,NA,1.53,7,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64201246,-80.4290099,41.6419837,-80.42889748,Rachel Verdi,FLIR3679_2025-04,
FLIR3681_2025,FLIR3681,Admin Pond,4/14/25,4576,22:47,Night,transect,good,n,16,39.5,NA,1.55,7,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64201291,-80.42901881,41.6419837,-80.42889748,Rachel Verdi,FLIR3681_2025-04,
FLIR3683_2025,FLIR3683,Admin Pond,4/14/25,4576,22:47,Night,transect,good,n,16,39.5,NA,1.55,7,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200183,-80.42900819,41.6419837,-80.42889748,Rachel Verdi,FLIR3683_2025-04,
FLIR3685_2025,FLIR3685,Admin Pond,4/14/25,4576,22:47,Night,transect,good,y,16,39.5,NA,1.49,8,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64200765,-80.42902593,41.6419837,-80.42889748,Rachel Verdi,FLIR3685_2025-04,
FLIR3687_2025,FLIR3687,Admin Pond,4/14/25,4576,22:47,Night,transect,good,n,16,39.5,NA,1.64,8,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64201136,-80.42905941,41.6419837,-80.42889748,Rachel Verdi,FLIR3687_2025-04,
FLIR3689_2025,FLIR3689,Admin Pond,4/14/25,4576,22:47,Night,transect,good,y,16,39.5,NA,1.57,8,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64201415,-80.42905781,41.6419837,-80.42889748,Rachel Verdi,FLIR3689_2025-04,
FLIR3691_2025,FLIR3691,Admin Pond,4/14/25,4576,22:48,Night,transect,good,n,16,39.5,NA,1.51,8,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.6420235,-80.42906593,41.6419837,-80.42889748,Rachel Verdi,FLIR3691_2025-04,
FLIR3693_2025,FLIR3693,Admin Pond,4/14/25,4576,22:48,Night,transect,good,y,16,39.5,NA,1.46,9,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64202306,-80.42904087,41.6419837,-80.42889748,Rachel Verdi,FLIR3693_2025-04,
FLIR3695_2025,FLIR3695,Admin Pond,4/14/25,4576,22:48,Night,transect,good,n,16,39.5,NA,1.5,9,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64203011,-80.42904521,41.6419837,-80.42889748,Rachel Verdi,FLIR3695_2025-04,
FLIR3697_2025,FLIR3697,Admin Pond,4/14/25,4576,22:49,Night,transect,good,y,16,39.5,NA,1.55,9,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64203778,-80.42906772,41.6419837,-80.42889748,Rachel Verdi,FLIR3697_2025-04,
FLIR3699_2025,FLIR3699,Admin Pond,4/14/25,4576,22:49,Night,transect,good,n,16,39.5,NA,1.44,9,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64202272,-80.42901703,41.6419837,-80.42889748,Rachel Verdi,FLIR3699_2025-04,
FLIR3701_2025,FLIR3701,Admin Pond,4/14/25,4576,22:49,Night,transect,good,y,16,39.5,NA,1.47,10,NA,North,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64202982,-80.42904802,41.6419837,-80.42889748,Rachel Verdi,FLIR3701_2025-04,
FLIR3703_2025,FLIR3703,Admin Pond,4/14/25,4576,22:49,Night,transect,good,n,16,39.5,NA,1.52,10,NA,South,71599eea-0a4f-499d-882b-fc003c1c85ba,41.6420541,-80.42905106,41.6419837,-80.42889748,Rachel Verdi,FLIR3703_2025-04,
FLIR3705_2025,FLIR3705,Admin Pond,4/14/25,4576,22:50,Night,transect,good,y,16,39.5,NA,1.5,10,NA,East,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64205742,-80.42906803,41.6419837,-80.42889748,Rachel Verdi,FLIR3705_2025-04,
FLIR3707_2025,FLIR3707,Admin Pond,4/14/25,4576,22:50,Night,transect,good,n,16,39.5,NA,1.49,10,NA,West,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64206752,-80.42908521,41.6419837,-80.42889748,Rachel Verdi,FLIR3707_2025-04,
FLIR5755_2025,FLIR5755,Tuttle Pond,7/14/25,4585,23:53,Night,microhabitat,good,y,23.2,77.9,Water,1.47,NA,0,NA,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868476,-80.49525124,41.63863192,-80.49546427,Abi Trauffer,FLIR5755_2025-07,
FLIR5757_2025,FLIR5757,Tuttle Pond,7/14/25,4585,23:53,Night,microhabitat,good,n,23.2,77.9,Emergent Vegetation (Higher than 1m),0.88,NA,0,NA,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868513,-80.49526294,41.63863192,-80.49546427,Abi Trauffer,FLIR5757_2025-07,
FLIR5759_2025,FLIR5759,Tuttle Pond,7/14/25,4585,23:54,Night,microhabitat,good,n,23.2,77.9,Wet ground,1.41,NA,0,NA,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869524,-80.49525165,41.63863192,-80.49546427,Abi Trauffer,FLIR5759_2025-07,
FLIR5657_2025,FLIR5657,Tryon-Weber,7/10/25,4584,0:36,Night,microhabitat,bad,NA,22.9,90.1,Boulder/Rock,1.49,NA,0,NA,c781c8e9-5f9d-4b5f-adef-b3a56d4f7190,41.59241447,-80.35703523,41.59234037,-80.35670045,Eliza Lichtman,FLIR5657_2025-07,
FLIR5659_2025,FLIR5659,Tryon-Weber,7/10/25,4584,0:37,Night,microhabitat,bad,NA,22.9,90.1,Wet ground,1.61,NA,0,NA,c781c8e9-5f9d-4b5f-adef-b3a56d4f7190,41.59235354,-80.35698282,41.59234037,-80.35670045,Eliza Lichtman,FLIR5659_2025-07,
FLIR5661_2025,FLIR5661,Tryon-Weber,7/10/25,4584,0:37,Night,microhabitat,bad,NA,22.9,90.1,Tree/Log/Bush (Higher than 1m),1.56,NA,0,NA,c781c8e9-5f9d-4b5f-adef-b3a56d4f7190,41.59241411,-80.35697137,41.59234037,-80.35670045,Eliza Lichtman,FLIR5661_2025-07,
FLIR5663_2025,FLIR5663,Tryon-Weber,7/10/25,4584,0:37,Night,microhabitat,bad,NA,22.9,90.1,Water,2.35,NA,0,NA,c781c8e9-5f9d-4b5f-adef-b3a56d4f7190,41.59240836,-80.35695604,41.59234037,-80.35670045,Eliza Lichtman,FLIR5663_2025-07,
FLIR5646_2025,FLIR5646,Vorisek Pond,7/7/25,4584,1:24,Night,microhabitat,real image,NA,20.7,89.6,Emergent Vegetation (Lower than 1m),1.44,NA,0,NA,6de1488e-4d7f-441f-81c1-5a3035e86455,41.71219295,-80.39143103,41.71271449,-80.39144073,Eliza Lichtman,FLIR5646_2025-07,
FLIR5649_2025,FLIR5649,Vorisek Pond,7/7/25,4584,1:24,Night,microhabitat,good,y,20.7,89.6,Water,1.6,NA,0,NA,6de1488e-4d7f-441f-81c1-5a3035e86455,41.71217295,-80.39135752,41.71271449,-80.39144073,Eliza Lichtman,FLIR5649_2025-07,
FLIR5651_2025,FLIR5651,Vorisek Pond,7/7/25,4584,1:25,Night,microhabitat,good,n,20.7,89.6,Emergent Vegetation (Higher than 1m),1.34,NA,0,NA,6de1488e-4d7f-441f-81c1-5a3035e86455,41.71220419,-80.39137419,41.71271449,-80.39144073,Eliza Lichtman,FLIR5651_2025-07,
FLIR4935_2025,FLIR4935,Phelps Pond,6/9/25,4581,23:15,Night,microhabitat,good,y,17.3,92.5,Wet ground,1.25,NA,0,NA,d858446f-cc96-45a1-a50c-c48a1ceae1bf,41.6909271,-80.51260718,41.69098887,-80.51257493,Abi Trauffer,FLIR4935_2025-06,
FLIR4937_2025,FLIR4937,Phelps Pond,6/9/25,4581,23:16,Night,microhabitat,bad,n,17.3,92.5,Emergent Vegetation (Higher than 1m),1.55,NA,0,NA,d858446f-cc96-45a1-a50c-c48a1ceae1bf,41.69096394,-80.51258727,41.69098887,-80.51257493,Abi Trauffer,FLIR4937_2025-06,
FLIR4939_2025,FLIR4939,Phelps Pond,6/9/25,4581,23:16,Night,microhabitat,bad,y,17.3,92.5,Water,1.74,NA,0,NA,d858446f-cc96-45a1-a50c-c48a1ceae1bf,41.69096275,-80.5125844,41.69098887,-80.51257493,Abi Trauffer,FLIR4939_2025-06,
FLIR5143_2025,FLIR5143,Tryon-Weber,6/16/25,4582,22:42,Night,microhabitat,bad,y,21.9,90.1,Water,1.5,NA,0,NA,6ddae84d-9c52-4cde-9892-fdeaafb8718f,41.59234911,-80.35706978,41.59195702,-80.3571089,Myah Madril,FLIR5143_2025-06,
FLIR5145_2025,FLIR5145,Tryon-Weber,6/16/25,4582,22:43,Night,microhabitat,bad,n,21.9,90.1,Wet ground,1.46,NA,0,NA,6ddae84d-9c52-4cde-9892-fdeaafb8718f,41.59237716,-80.35686934,41.59195702,-80.3571089,Myah Madril,FLIR5145_2025-06,
FLIR5147_2025,FLIR5147,Tryon-Weber,6/16/25,4582,22:44,Night,microhabitat,bad,n,21.9,90.1,Boulder/Rock,1.17,NA,0,NA,6ddae84d-9c52-4cde-9892-fdeaafb8718f,41.59235434,-80.35686866,41.59195702,-80.3571089,Myah Madril,FLIR5147_2025-06,
FLIR5149_2025,FLIR5149,Tryon-Weber,6/16/25,4582,22:44,Night,microhabitat,bad,n,21.9,90.1,Leaf litter,1.85,NA,0,NA,6ddae84d-9c52-4cde-9892-fdeaafb8718f,41.59237315,-80.35688826,41.59195702,-80.3571089,Myah Madril,FLIR5149_2025-06,
FLIR5341_2025,FLIR5341,Wood Lab Pond,6/25/25,4583,23:32,Night,microhabitat,bad,y,25.2,85.2,Water,1.64,NA,0,NA,057eb878-9054-4664-913e-23795100e93a,41.56825685,-80.4516322,41.5682724,-80.45174813,Abi Trauffer,FLIR5341_2025-06,
FLIR5343_2025,FLIR5343,Wood Lab Pond,6/25/25,4583,23:32,Night,microhabitat,good,y,25.2,85.2,Emergent Vegetation (Lower than 1m),1.42,NA,0,NA,057eb878-9054-4664-913e-23795100e93a,41.56825135,-80.45149741,41.5682724,-80.45174813,Abi Trauffer,FLIR5343_2025-06,
FLIR5345_2025,FLIR5345,Wood Lab Pond,6/25/25,4583,23:33,Night,microhabitat,good,n,25.2,85.2,Leaf litter,1.47,NA,0,NA,057eb878-9054-4664-913e-23795100e93a,41.56828428,-80.45147487,41.5682724,-80.45174813,Abi Trauffer,FLIR5345_2025-06,
FLIR5551_2025,FLIR5551,RV Pond,7/1/25,4583,23:49,Night,microhabitat,good,y,21.2,96.7,Wet ground,1.5,NA,0,NA,cd290156-a0cc-4305-bf0b-2c4484048777,41.69197689,-80.50108195,41.69196105,-80.50115263,Abi Trauffer,FLIR5551_2025-07,
FLIR5553_2025,FLIR5553,RV Pond,7/1/25,4583,23:49,Night,microhabitat,good,y,21.2,96.7,Water,1.7,NA,0,NA,cd290156-a0cc-4305-bf0b-2c4484048777,41.69196863,-80.50110694,41.69196105,-80.50115263,Abi Trauffer,FLIR5553_2025-07,
FLIR5555_2025,FLIR5555,RV Pond,7/1/25,4583,23:49,Night,microhabitat,good,n,21.2,96.7,Emergent Vegetation (Lower than 1m),1.38,NA,0,NA,cd290156-a0cc-4305-bf0b-2c4484048777,41.69197045,-80.50112313,41.69196105,-80.50115263,Abi Trauffer,FLIR5555_2025-07,
FLIR5451_2025,FLIR5451,Phelps Pond,6/30/25,4583,23:03,Night,microhabitat,bad,n,22.8,100,Water,1.74,NA,0,NA,fd8f7d8d-ea99-47c2-8637-ea10ffd8e0d6,41.69104343,-80.51262957,41.6910565,-80.5125921,Myah Madril,FLIR5451_2025-06,
FLIR5453_2025,FLIR5453,Phelps Pond,6/30/25,4583,23:03,Night,microhabitat,good,n,22.8,100,Wet ground,1.21,NA,0,NA,fd8f7d8d-ea99-47c2-8637-ea10ffd8e0d6,41.69099162,-80.51258381,41.6910565,-80.5125921,Myah Madril,FLIR5453_2025-06,
FLIR5457_2025,FLIR5457,Phelps Pond,6/30/25,4583,23:04,Night,microhabitat,good,n,22.8,100,Tree/Log/Bush (Higher than 1m),1.33,NA,0,NA,fd8f7d8d-ea99-47c2-8637-ea10ffd8e0d6,41.69099184,-80.51258511,41.6910565,-80.5125921,Myah Madril,FLIR5457_2025-06,
FLIR5459_2025,FLIR5459,Phelps Pond,6/30/25,4583,23:05,Night,microhabitat,good,n,22.8,100,Emergent Vegetation (Lower than 1m),1.82,NA,0,NA,fd8f7d8d-ea99-47c2-8637-ea10ffd8e0d6,41.69097581,-80.51261636,41.6910565,-80.5125921,Myah Madril,FLIR5459_2025-06,
FLIR5241_2025,FLIR5241,Tuttle Pond,6/23/25,4583,22:42,Night,microhabitat,good,n,20.3,80.9,Wet ground,1.35,NA,0,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63873453,-80.49525558,41.6387684,-80.49530159,Myah Madril,FLIR5241_2025-06,
FLIR5243_2025,FLIR5243,Tuttle Pond,6/23/25,4583,22:42,Night,microhabitat,good,n,20.3,80.9,Water,1.58,NA,0,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63875376,-80.49527644,41.6387684,-80.49530159,Myah Madril,FLIR5243_2025-06,
FLIR5247_2025,FLIR5247,Tuttle Pond,6/23/25,4583,22:43,Night,microhabitat,good,n,20.3,80.9,Tree/Log/Bush (Lower than 1m),1.32,NA,0,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63877318,-80.49525673,41.6387684,-80.49530159,Myah Madril,FLIR5247_2025-06,
FLIR5249_2025,FLIR5249,Tuttle Pond,6/23/25,4583,22:44,Night,microhabitat,good,n,20.3,80.9,Emergent Vegetation (Lower than 1m),1.8,NA,0,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63875782,-80.4952605,41.6387684,-80.49530159,Myah Madril,FLIR5249_2025-06,
FLIR4043_2025,FLIR4043,Vorisek Pond,6/10/25,4581,22:25,Night,microhabitat,good,n,18.2,81.8,Water,1.55,NA,0,NA,c0501761-2e30-4381-9081-2fcdd83ba7c0,41.71221743,-80.39136517,41.71210221,-80.39136486,Myah Madril,FLIR4043_2025-06,
FLIR5045_2025,FLIR5045,Vorisek Pond,6/10/25,4581,22:25,Night,microhabitat,good,n,18.2,81.8,Dry ground,1.48,NA,0,NA,c0501761-2e30-4381-9081-2fcdd83ba7c0,41.71215688,-80.39137564,41.71210221,-80.39136486,Myah Madril,FLIR5045_2025-06,
FLIR5047_2025,FLIR5047,Vorisek Pond,6/10/25,4581,22:25,Night,microhabitat,good,y,18.2,81.8,Emergent Vegetation (Lower than 1m),1.98,NA,0,NA,c0501761-2e30-4381-9081-2fcdd83ba7c0,41.71216292,-80.3913667,41.71210221,-80.39136486,Myah Madril,FLIR5047_2025-06,
FLIR5049_2025,FLIR5049,Vorisek Pond,6/10/25,4581,22:26,Night,microhabitat,good,y,18.2,81.8,Tree/Log/Bush (Lower than 1m),1.3,NA,0,NA,c0501761-2e30-4381-9081-2fcdd83ba7c0,41.71216624,-80.39136311,41.71210221,-80.39136486,Myah Madril,FLIR5049_2025-06,
FLIR4835_2025,FLIR4835,Wood Lab Pond,6/3/25,4581,23:10,Night,microhabitat,good,n,19.5,67.2,Leaf litter,1.46,NA,0,NA,808fb23b-9fbf-44ce-bf37-ac3de8c2b4d3,41.56823284,-80.45164933,41.56807224,-80.45159047,Abi Trauffer,FLIR4835_2025-06,
